0.0 0.0
0.3335597936114349 5.7181173940959465e-6
0.6671195872228698 5.784446955466881e-6
1.0006793808343049 1.193290833397038e-5
1.3342391744457396 3.174765135247529e-6
1.6677989680571745 4.8932559235438524e-6
2.0013587616686097 4.344177969570941e-6
2.3349185552800447 4.821209569619784e-6
2.668478348891479 1.1131529451723915e-5
3.002038142502914 5.4147273475523224e-6
3.335597936114349 1.8754470773461095e-5
3.6691577297257836 6.03645166295241e-6
4.002717523337219 5.653112199267016e-6
4.336277316948655 5.498977296239981e-6
4.669837110560089 1.7497026345857355e-5
5.003396904171524 3.5648823743361397e-6
5.336956697782958 6.962266356378633e-6
5.670516491394394 6.876516437059969e-7
6.004076285005828 4.658210679239196e-6
6.337636078617263 1.8695012607945063e-6
6.671195872228698 2.4390217988427986e-6
7.0047556658401335 3.843587081844053e-6
7.338315459451567 1.4695845675297927e-5
7.6718752530630026 2.5818001473391336e-6
8.005435046674439 5.262183064435501e-6
8.338994840285874 2.0451920208420468e-7
8.67255463389731 6.143502742214668e-6
9.006114427508743 8.523279103730681e-6
9.339674221120179 3.105958325771036e-5
9.673234014731614 9.325478569196417e-6
10.006793808343048 1.2802792693926475e-5
10.340353601954483 4.45349959972982e-6
10.673913395565917 2.3936450271160975e-6
11.007473189177352 2.4188698747590512e-6
11.341032982788787 1.8165831071898613e-5
11.674592776400221 2.109822000318491e-5
12.008152570011656 2.401754389027616e-5
12.341712363623092 3.815521296620604e-5
12.675272157234525 3.106449946938445e-5
13.008831950845961 2.4064821811638457e-5
13.342391744457396 1.1961318116231326e-5
13.67595153806883 8.482498291848251e-6
14.009511331680267 2.0995020228027747e-5
14.3430711252917 1.5806809498778106e-5
14.676630918903134 5.891049462648192e-6
15.010190712514571 4.521617229397099e-6
15.343750506126005 8.032402277040869e-6
15.677310299737444 6.5567077374426576e-6
16.010870093348878 8.169626736331835e-6
16.34442988696031 2.9544772018868725e-5
16.67798968057175 1.2321844769274167e-5
17.01154947418318 3.719803609357871e-6
17.34510926779462 1.0025236833915367e-6
17.67866906140605 8.32091424638501e-6
18.012228855017486 6.952229098923155e-6
18.345788648628922 1.4023702787129517e-6
18.679348442240357 2.529408154206914e-5
19.01290823585179 3.8984953574962605e-6
19.346468029463228 4.333267747889142e-6
19.68002782307466 9.269061813498687e-6
20.013587616686095 6.235198460301965e-6
20.34714741029753 6.645471358267091e-6
20.680707203908966 5.816705487403898e-6
21.0142669975204 1.1371090895071609e-5
21.347826791131833 1.9333971224831742e-5
21.68138658474327 1.250359606017743e-5
22.014946378354704 2.3632942605299536e-5
22.34850617196614 4.059443567534674e-6
22.682065965577575 1.7481634250364042e-5
23.01562575918901 9.180297097828847e-6
23.349185552800442 3.623708879744877e-5
23.68274534641188 1.6817078134872078e-6
24.016305140023313 3.247814905219119e-5
24.34986493363475 8.79812946458068e-6
24.683424727246184 5.187343097354483e-5
25.01698452085762 2.952015796293507e-5
25.35054431446905 1.6518953435809463e-5
25.68410410808049 6.793573353751022e-6
26.017663901691922 1.965357141650832e-5
26.35122369530336 6.39301555617278e-5
26.684783488914793 1.9656917619840796e-5
27.018343282526228 1.8789549737204817e-5
27.35190307613766 1.6301514850424804e-5
27.685462869749102 1.3154877258252746e-6
28.019022663360534 8.888396392248132e-6
28.35258245697197 4.456160125889444e-6
28.6861422505834 1.420207444803804e-5
29.019702044194837 5.001161839097475e-6
29.35326183780627 1.047959179477496e-5
29.68682163141771 6.734170732657646e-6
30.020381425029143 2.2264155542535326e-5
30.35394121864058 5.635119249760772e-5
30.68750101225201 2.066120686198614e-5
31.021060805863446 2.2447337093577178e-6
31.354620599474888 4.814035696055202e-7
31.68818039308632 1.5347759929815964e-5
32.021740186697755 1.1010294093477367e-5
32.355299980309184 1.7798565839827835e-5
32.68885977392062 1.680805031443757e-5
33.02241956753206 7.615112930892686e-6
33.3559793611435 1.663319457636527e-5
33.68953915475493 4.684762034452749e-5
34.02309894836636 2.0467674099876595e-5
34.356658741977796 7.688994377312589e-6
34.69021853558924 1.822277219733738e-5
35.023778329200674 1.0462318430155922e-5
35.3573381228121 2.143262121795536e-6
35.69089791642354 3.0877832132199446e-5
36.02445771003497 1.636693277775142e-5
36.3580175036464 1.0589416257626414e-5
